"gene.id","ENSEMBL","ENTREZID","SYMBOL","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"ENSG00000005483","ENSG00000005471","5244","ABCB4",-0.378135302758583,8.21527737429758,-1.74802328074996,0.105511314047944,0.281467724710072,-5.54633326137259
"ENSG00000023892","ENSG00000023839","1244","ABCC2",0.54600642541247,6.32250952613154,3.41036007949881,0.00504411138460828,0.0694061229679749,-2.6293619719139
"ENSG00000064726","ENSG00000064687","10347","ABCA7",-0.0136959008663261,6.28058713412713,-0.0805638397035763,0.937093016245424,0.966526971811524,-6.99504884181443
"ENSG00000069509","ENSG00000069431","10060","ABCC9",-0.230622404934045,2.95022353671133,-0.879941586705848,0.395863259249301,0.602235272880951,-6.15411261133172
"ENSG00000085719","ENSG00000085563","5243","ABCB1",-0.0303072643847924,6.72477988294927,-0.218752092308049,0.830453420514974,0.909300718897013,-6.98067495958838
"ENSG00000102032","ENSG00000101986","215","ABCD1",-0.0313910580819017,1.90452195970532,-0.079045742204726,0.938275705129819,0.967201671552389,-6.24878505458982
"ENSG00000103257","ENSG00000103222","4363","ABCC1",1.57557648081484,9.12106803710268,3.90776302342509,0.00201204629367043,0.0465496588254057,-1.70959783004254
"ENSG00000107537","ENSG00000107331","20","ABCA2",0.368564472056499,2.53165950355646,1.25656944411983,0.232395210448154,0.443750713649925,-5.65389702854215
"ENSG00000114933","ENSG00000114770","10057","ABCC5",-0.645076950096615,6.37301717792816,-4.3918974579266,0.000840871621957232,0.034408113957222,-0.818718374147822
"ENSG00000115828","ENSG00000115657","10058","ABCB6",0.934945296691379,2.73471912673185,1.99383445251888,0.0689709803477361,0.226287463697661,-4.60311783359631
"ENSG00000117643","ENSG00000117528","5825","ABCD3",0.914223750199287,6.33451851870286,3.76147299576986,0.00263128756565358,0.0514089455439797,-1.9726542692433
"ENSG00000121481","ENSG00000121270","85320","ABCC11",-0.076945356062295,5.42096459960234,-0.442812761484323,0.665636676169878,0.807164648348988,-6.85173787987515
"ENSG00000125450","ENSG00000125257","10257","ABCC4",0.364290947005685,4.73945044470321,2.34969353915151,0.0363803301377546,0.163209666626293,-4.45431586998306
"ENSG00000131480","ENSG00000131269","22","ABCB7",0.469021474839679,-0.00959861222906638,1.04269343646097,0.317276339100144,0.529759594305748,-5.35821909941619
"ENSG00000135930","ENSG00000135776","23456","ABCB10",0.371438129297691,5.76116978684386,2.35842810239289,0.0358038856314083,0.162382464626796,-4.52656397035225
"ENSG00000140995","ENSG00000140798","94160","ABCC12",0.331224462911297,3.97460242694395,1.11583509428289,0.285950867829792,0.501608901477558,-6.13209323589461
"ENSG00000141504","ENSG00000141338","10351","ABCA8",-0.415019774188313,3.23195970066767,-1.41707046063019,0.181445700112747,0.383157529487455,-5.62108968845679
"ENSG00000144152","ENSG00000143921","64241","ABCG8",2.16824412229043,5.79145186572347,9.66947556425613,4.42653384010386e-07,0.000364063116694879,6.87474580295341
"ENSG00000144677","ENSG00000144452","26154","ABCA12",-0.635460729987321,1.11482197662769,-1.54231875716107,0.148480794874861,0.340190755386502,-4.96691782359525
"ENSG00000151327","ENSG00000150967","23457","ABCB9",0.438343735336285,4.07972794910551,2.15858442760398,0.0514446249016946,0.193400721241417,-4.68309744944874
"ENSG00000154710","ENSG00000154263","10349","ABCA10",0.00857426942386035,5.33025736767911,0.062360824614744,0.951283725087733,0.974686870486932,-6.94524843116537
"ENSG00000154719","ENSG00000154265","23461","ABCA5",0.184088382565277,4.71376996424397,0.771057808956705,0.455320962709018,0.653257475368841,-6.56858133438523
"ENSG00000168175","ENSG00000167972","21","ABCA3",0.553901649197368,7.57085551376633,2.405820440343,0.0328258315509736,0.156126976475692,-4.46850350711179
"ENSG00000168653","ENSG00000168394","6890","TAP1",0.448112864382479,6.0412685827022,2.57241840798122,0.0241393975460939,0.135269556708652,-4.16319845095193
"ENSG00000172650","ENSG00000172350","64137","ABCG4",-0.123748424079053,2.20115853596855,-0.402888427507702,0.693988524410738,0.826504008721952,-6.29320782470699
"ENSG00000173482","ENSG00000173208","225","ABCD2",-0.35647624162314,1.60794843633419,-1.0082887363221,0.332861137947151,0.54484799457475,-5.68138951581022
"ENSG00000197451","ENSG00000197150","11194","ABCB8",0.704578128158086,7.4964616125093,2.54799156044992,0.0252567039108177,0.137671257778214,-4.21868498486184
"ENSG00000198863","ENSG00000198691","24","ABCA4",-0.04910254757647,4.27473151442863,-0.241216537324915,0.813386518613976,0.90082922564014,-6.78740763385406
"ENSG00000204516","ENSG00000204267","6891","TAP2",0.105429498908635,3.94550201499449,0.647539638375972,0.529258447638256,0.710563366168647,-6.52939129183728
