"gene.id","ENSEMBL","ENTREZID","SYMBOL","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"ENSG00000064652","ENSG00000064601","5476","CTSA",0.323595191232807,-0.666578233625106,0.495855707695917,0.628792405905926,0.999935043429934,-5.35856396217438
"ENSG00000085433","ENSG00000085377","5550","PREP",0.0753977981203088,4.11695082280083,0.416848824079192,0.684016887869226,0.999935043429934,-6.39096740906303
"ENSG00000100485","ENSG00000100448","1511","CTSG",0.19075450276598,5.99817417217423,0.807821034950228,0.434634689262814,0.999935043429934,-6.30749755716357
"ENSG00000113593","ENSG00000113441","4012","LNPEP",-0.0480709212729619,5.53563226808254,-0.395873148311344,0.699022177562408,0.999935043429934,-6.54003761233827
"ENSG00000123427","ENSG00000123213","57486","NLN",0.382239288516052,0.748664040479543,0.674039973714956,0.512832594920558,0.999935043429934,-5.43710885499337
"ENSG00000130545","ENSG00000130368","4142","MAS1",0.773623622884334,0.562148784356759,1.27751600567072,0.225153387994628,0.999935043429934,-4.87291067453618
"ENSG00000137720","ENSG00000137509","5547","PRCP",0.14103413513538,3.2572236209628,0.543432284100566,0.596604882562229,0.999935043429934,-6.10123057608063
"ENSG00000145247","ENSG00000144891","185","AGTR1",2.01283625863013,5.87375520660052,14.9287468552769,3.25259844372801e-09,1.2688386528983e-05,11.0668257061449
"ENSG00000160113","ENSG00000159640","1636","ACE",-0.319330747466691,1.46910824360801,-0.566276703388335,0.581454801373196,0.999935043429934,-5.64268022259796
"ENSG00000163923","ENSG00000163751","1359","CPA3",0.489201722444538,-0.671010713760723,0.657991211756036,0.522744335729823,0.999935043429934,-5.08510461122248
"ENSG00000167004","ENSG00000166825","290","ANPEP",-0.106158743860569,9.05661646206344,-0.42743334365792,0.676497612817385,0.999935043429934,-6.54971729964043
"ENSG00000167977","ENSG00000167751","3817","KLK2",0.140719001267379,4.81160287395347,0.571812810295414,0.577814032925087,0.999935043429934,-6.37776424048126
"ENSG00000182541","ENSG00000182220","10159","ATP6AP2",0.339513672364001,3.91576009299731,1.53533009084218,0.150175108929079,0.999935043429934,-5.21312128702785
