"gene.id","ENSEMBL","ENTREZID","SYMBOL","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"ENSG00000006453","ENSG00000006451","5898","RALA",-0.0687025834608977,0.811735440287667,-0.145280111964518,0.88685810825261,0.999935043429934,-5.55698885142124
"ENSG00000008516","ENSG00000008513","6482","ST3GAL1",-0.841522171127237,-0.671374967414577,-1.27933169343131,0.224534287120816,0.999935043429934,-4.63967030657492
"ENSG00000013288","ENSG00000013275","5704","PSMC4",-0.174325239336264,5.08439605091412,-0.876617965696465,0.397596902919194,0.999935043429934,-6.13046443053721
"ENSG00000023516","ENSG00000023445","330","BIRC3",-0.206550194438454,7.39317564559172,-1.27847434443855,0.224826449276434,0.999935043429934,-5.83622026832725
"ENSG00000023608","ENSG00000023572","51022","GLRX2",-0.0853678328804626,4.06711047545043,-0.250337575797105,0.806484850385757,0.999935043429934,-6.45935238660765
"ENSG00000026751","ENSG00000026652","56895","AGPAT4",-1.02518134816496,2.73038303701483,-2.75846782176814,0.0170764876372525,0.592089018708957,-3.08111553802007
"ENSG00000026950","ENSG00000026751","57823","SLAMF7",-0.131151004445871,5.78411261017054,-0.311732104438975,0.760497730198725,0.999935043429934,-6.56151803392975
"ENSG00000028203","ENSG00000028137","7133","TNFRSF1B",-0.102589885819537,5.62841909992845,-0.627137925729224,0.542107125907544,0.999935043429934,-6.43744585540896
"ENSG00000039523","ENSG00000039319","9765","ZFYVE16",0.173643167226981,3.97118570560464,0.671030811234087,0.514682624192594,0.999935043429934,-6.13729587983728
"ENSG00000047315","ENSG00000047249","51606","ATP6V1H",0.0242075888061644,7.69093447191882,0.176609268361823,0.862708049472559,0.999935043429934,-6.63474835011262
"ENSG00000060069","ENSG00000059804","6515","SLC2A3",0.141911029054452,5.20491958418081,0.903640676415084,0.383650902597585,0.999935043429934,-6.19001813463655
"ENSG00000060642","ENSG00000060558","2769","GNA15",0.140629775008822,3.24220449697597,0.757263645983024,0.463241617890087,0.999935043429934,-5.9534402285534
"ENSG00000061337","ENSG00000060982","586","BCAT1",-0.427198255728307,-0.930998667298947,-0.619102392769934,0.547215556355181,0.999935043429934,-5.05651703734112
"ENSG00000066044","ENSG00000065989","5141","PDE4A",-0.0946281864077587,6.78259661406473,-0.804551013229003,0.436449617130866,0.999935043429934,-6.32212387137829
"ENSG00000067560","ENSG00000067369","7158","TP53BP1",-0.0933657159367729,9.07345363092378,-0.577112637418476,0.574340008748036,0.999935043429934,-6.47517019385501
"ENSG00000069956","ENSG00000069849","483","ATP1B3",-0.00454252221810844,6.19620734301745,-0.0225311657681653,0.982387924500035,0.999935043429934,-6.65737119410027
"ENSG00000069998","ENSG00000069956","5597","MAPK6",0.0246095243511686,5.15046566040328,0.0964224835393595,0.9247480823509,0.999935043429934,-6.61553961478201
"ENSG00000073849","ENSG00000073756","5743","PTGS2",0.0383821164274881,9.06271197585148,0.218380124290075,0.830736802343031,0.999935043429934,-6.62270382500417
