"gene.id","ENSEMBL","ENTREZID","SYMBOL","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"ENSG00000001630","ENSG00000001630","1595","CYP51A1",0.514396309813824,8.26268288588047,1.59202080811958,0.136899374861624,0.325757379719117,-5.77456840685501
"ENSG00000012174","ENSG00000012171","7869","SEMA3B",0.135407929907182,3.89254689207589,0.834334712705755,0.420100997640616,0.622570846573145,-6.39084943462834
"ENSG00000067113","ENSG00000067064","3422","IDI1",-0.659379464923028,3.67613833537802,-2.88312002728004,0.0135274813148229,0.104392141888689,-3.3369039089859
"ENSG00000068028","ENSG00000067992","5165","PDK3",0.337262976962505,4.44332500266717,1.07922949559314,0.301323278473263,0.515855226444207,-6.24601248490911
"ENSG00000100628","ENSG00000100600","5641","LGMN",0.973436796811129,-1.1112642101912,1.20696622152214,0.250285997829014,0.463349451233465,-4.92178055705888
"ENSG00000101294","ENSG00000101255","57761","TRIB3",0.505183190078114,6.60219377731922,3.1999393385676,0.00747362415143084,0.0808957686424048,-3.02425378573207
"ENSG00000104679","ENSG00000104537","312","ANXA13",0.0499412539989527,4.02268970459837,0.279611299276268,0.784451379396279,0.883440964161296,-6.73386948471063
"ENSG00000104687","ENSG00000104549","6713","SQLE",0.399191705904974,7.06918392998116,2.69220131295131,0.0193222794138125,0.123001644691452,-3.95251289515154
"ENSG00000104853","ENSG00000104823","1891","ECH1",0.463674121687563,6.15333576552546,3.44154146394606,0.00475938340999501,0.0679047726685408,-2.57048725545508
"ENSG00000105819","ENSG00000105755","23474","ETHE1",-0.0898889591303506,6.27746094709974,-0.598600926598938,0.560369592044343,0.732165383018303,-6.80984880048495
"ENSG00000107537","ENSG00000107331","20","ABCA2",0.368564472056499,2.53165950355646,1.25656944411983,0.232395210448154,0.443750713649925,-5.65389702854215
"ENSG00000109180","ENSG00000109084","27346","TMEM97",0.0219454211138491,6.71360326619008,0.183306241600416,0.857563506784736,0.924440800707405,-6.98599354560475
"ENSG00000110057","ENSG00000109929","6309","SC5D",0.642395140417488,1.5015832199918,2.25276251475738,0.0434024506123844,0.177406731939058,-4.02346139635908
"ENSG00000110876","ENSG00000110721","1119","CHKA",-1.69972283136834,6.15562814851907,-3.82686121860569,0.00233334810590124,0.0496540911549252,-1.83903798128101
"ENSG00000113161","ENSG00000112972","3157","HMGCS1",-0.0370189364499952,8.60970491809806,-0.111611808053205,0.9129432426699,0.954918380059189,-7.00222562151532
