"gene.id","ENSEMBL","ENTREZID","SYMBOL","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"ENSG00000055163","ENSG00000055130","8454","CUL1",0.100683005826901,8.55883424734122,0.611312133740506,0.552193575671022,0.726430015296534,-6.81104653472027
"ENSG00000064309","ENSG00000064225","10402","ST3GAL6",-0.0485398995366435,2.4428489249397,-0.153177371919763,0.880758312567186,0.937168028963976,-6.42341605486134
"ENSG00000100416","ENSG00000100387","9978","RBX1",0.0456455369927561,3.97601444099663,0.197997386236021,0.846302110638143,0.917487133005854,-6.74613695026191
"ENSG00000106049","ENSG00000106003","3955","LFNG",-0.206545449305805,4.55283229325918,-0.932975068312918,0.368897971953338,0.579696629407689,-6.40912076293914
"ENSG00000108826","ENSG00000108773","2648","KAT2A",0.463013911798594,3.9609052820919,1.65610297193092,0.123131113944979,0.30759860971853,-5.44650398643547
"ENSG00000110092","ENSG00000110042","23220","DTX4",-1.66267497150303,4.42195854936484,-3.30595235208268,0.00612942515920924,0.0749609497074722,-2.54288924626834
"ENSG00000112144","ENSG00000112033","5467","PPARD",-0.84748947081349,4.7064707936784,-3.81150849310288,0.00240004097068636,0.0499417007553618,-1.7761534523324
"ENSG00000113658","ENSG00000113558","6500","SKP1",-0.340268637542082,2.86674909604639,-0.460148212490355,0.653488564768852,0.798299684930084,-6.42089910479238
"ENSG00000114416","ENSG00000114251","7474","WNT5A",-0.220077781493256,7.001661435935,-1.6593423155602,0.122468559629646,0.30670135763344,-5.67327336491108
"ENSG00000114455","ENSG00000114315","3280","HES1",0.136487950381697,-1.62320848920339,0.142520131193827,0.888991704483515,0.942070581537768,-5.49712170598367
"ENSG00000117500","ENSG00000117362","51107","APH1A",-0.142209074976959,6.94361478009192,-0.478966304758587,0.640417705299561,0.790258161653392,-6.87762673846866
"ENSG00000134371","ENSG00000134250","4853","NOTCH2",0.0641429162268137,6.51361348825517,0.375340941500481,0.713839726647631,0.840449328064107,-6.92484003441487
"ENSG00000135336","ENSG00000135144","1840","DTX1",0.0822713401073245,4.43434956703813,0.460393612146697,0.653317326576845,0.798264008449449,-6.72513682848868
"ENSG00000144026","ENSG00000143801","5664","PSEN2",-0.537058892994297,3.68130578350786,-1.81712283174414,0.0937845256039311,0.264983173139258,-5.1459145121523
"ENSG00000149177","ENSG00000148737","6934","TCF7L2",-0.392494039154639,7.12287527438452,-2.0220892576923,0.065616341793007,0.22089544124327,-5.10818090990415
"ENSG00000154642","ENSG00000154229","5578","PRKCA",-0.664302806954886,6.54881763214191,-3.76050551085561,0.0026359774386703,0.0514147399412642,-1.97503269627172
"ENSG00000156136","ENSG00000155760","8324","FZD7",-0.811915739269951,5.88194279734755,-3.7368062981943,0.00275357287181488,0.0525694344516305,-2.00486039803368
"ENSG00000163462","ENSG00000163251","7855","FZD5",-0.520866143426746,0.203623843798888,-0.945156304717654,0.362889931204752,0.573053685722468,-5.44701382016702
"ENSG00000164068","ENSG00000163909","26508","HEYL",0.201656447415699,4.57030203506611,0.788394125725556,0.445489019320107,0.644683812675061,-6.54018450505392
"ENSG00000198886","ENSG00000198719","28514","DLL1",-0.409546326646361,12.8726116558872,-1.21702749136061,0.246571853926951,0.459129738505506,-6.22972697461594
