"gene.id","ENSEMBL","ENTREZID","SYMBOL","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"ENSG00000006634","ENSG00000006625","79017","GGCT",-0.0346172945556754,5.59431626131541,-0.169890521969919,0.86787591980595,0.930799803330973,-6.94865213491419
"ENSG00000006704","ENSG00000006695","1352","COX10",2.98279859654646,0.937846435161777,5.77046706299332,8.25926120779508e-05,0.0104088462425399,1.72157225744539
"ENSG00000013374","ENSG00000013364","9961","MVP",-0.395328650360235,6.20143737725645,-1.34173784354768,0.204077768115478,0.409801324683499,-6.09405781608134
"ENSG00000019485","ENSG00000019186","1591","CYP24A1",0.377655280438106,3.41461632846868,1.54729246467421,0.147285012731514,0.339020977037098,-5.49366124384269
"ENSG00000025708","ENSG00000025434","10062","NR1H3",1.25207323727522,1.62028593259201,2.18381855486122,0.0491616976093406,0.189505713808338,-4.02619759772876
"ENSG00000047579","ENSG00000047578","23247","KATNIP",0.145643081023316,3.84148293367337,0.779588761376196,0.45046568878798,0.648517647421052,-6.42078848114594
"ENSG00000049656","ENSG00000049541","5982","RFC2",0.362011192678532,6.54628940632556,1.76422915813884,0.102648929374337,0.277693116150687,-5.51642917052493
"ENSG00000064601","ENSG00000064490","8625","RFXANK",0.359627445961085,5.0057592512848,2.38927564801598,0.0338373697539434,0.158780568656937,-4.39983176404119
"ENSG00000067606","ENSG00000067560","387","RHOA",0.114194771976272,3.08757066392563,0.558709700825446,0.586450649201539,0.750754818565166,-6.39851995047178
"ENSG00000076201","ENSG00000076053","10179","RBM7",0.0336945543830484,5.50012497588901,0.211438279808271,0.836029917565002,0.912125437395377,-6.93968268538018
"ENSG00000084652","ENSG00000084623","8668","EIF3I",0.395408511319597,6.86734797969608,2.54733163566436,0.025287577008373,0.137671257778214,-4.21807052721824
"ENSG00000091317","ENSG00000091140","1738","DLD",0.218440307440374,7.11685305290443,1.49400111871973,0.160537171036998,0.356299357604017,-5.90583067568883
"ENSG00000093000","ENSG00000092929","201294","UNC13D",0.0281196076202628,7.76862776586612,0.159723781888705,0.875707923579538,0.935419728670237,-6.99326830263432
"ENSG00000100106","ENSG00000100097","3956","LGALS1",0.152432903454944,4.09409752832335,0.867243999649174,0.40251421700112,0.606867922160164,-6.39302693652864
"ENSG00000100722","ENSG00000100650","6430","SRSF5",-0.146926827856205,5.81225675208777,-0.65353907446457,0.52551352109803,0.70764960857039,-6.75719039226566
"ENSG00000101665","ENSG00000101574","64863","METTL4",3.13960248114194,3.97288488130447,9.86638029910697,3.55114867486687e-07,0.000346325774516392,7.03567514654248
