"gene.id","ENSEMBL","ENTREZID","SYMBOL","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"ENSG00000001497","ENSG00000001497","81887","LAS1L",0.338046463180474,6.02708859375773,2.1038383312556,0.0567446564621409,0.203643886714638,-4.96674189801206
"ENSG00000006712","ENSG00000006704","9569","GTF2IRD1",0.172699864434738,6.23277885235674,1.01228921791751,0.331020817979265,0.543297041236039,-6.46865090274528
"ENSG00000007392","ENSG00000007384","64285","RHBDF1",0.094375878963287,5.11689567377361,0.514934013467772,0.615784200336924,0.771906865525174,-6.78089638701697
"ENSG00000010165","ENSG00000010072","83932","SPRTN",0.511430690703688,6.02738854709254,2.16216065435722,0.051115118962584,0.192779946607011,-4.87347560892448
"ENSG00000011485","ENSG00000011478","54814","QPCTL",0.609983934778275,5.37274498757687,3.85018499888787,0.00223564768204788,0.0487723294752496,-1.77527559263397
"ENSG00000038219","ENSG00000038210","55300","PI4K2B",-0.393441819753494,7.23173805424951,-1.90236430648843,0.0809457163264058,0.244845623718772,-5.30422389423816
"ENSG00000061273","ENSG00000060971","30","ACAA1",0.337087466251833,7.87357289122941,1.08491338211239,0.298896408922551,0.513805034315601,-6.40522093727777
"ENSG00000061936","ENSG00000061794","60488","MRPS35",-0.0660380229875806,5.78407038699108,-0.482678590704648,0.637853780113651,0.788924412245831,-6.85646240913033
"ENSG00000062650","ENSG00000062582","64951","MRPS24",-0.0811232652571571,7.62901506943684,-0.74242226096365,0.471859570357634,0.668301168086094,-6.71572142345158
"ENSG00000067533","ENSG00000067365","79091","METTL22",0.331995805169061,6.19893963864397,1.64486570512428,0.125453982983396,0.310719588931801,-5.67935143142666
"ENSG00000069493","ENSG00000069424","8514","KCNAB2",0.00581510545722344,9.31192070968596,0.0393276574261345,0.969264264460542,0.985730496608568,-7.00233269667585
"ENSG00000070718","ENSG00000070610","57704","GBA2",0.298944285213237,5.96138232952119,0.852817878699902,0.410161648154941,0.614481593706534,-6.60537252480584
"ENSG00000071051","ENSG00000070950","56852","RAD18",-0.421666343530187,5.78265543941235,-1.74889683441417,0.105355222019757,0.281376741640974,-5.51552660902368
"ENSG00000076685","ENSG00000076641","55824","PAG1",-0.105545278108766,6.04345051699538,-0.845905072894043,0.413860470925572,0.617355551656148,-6.61546331201934
"ENSG00000077254","ENSG00000077232","54431","DNAJC10",-0.450232423919922,6.2471260999714,-2.76932261192771,0.0167339672576457,0.114652495741269,-3.81037255382006
"ENSG00000084774","ENSG00000084734","2646","GCKR",0.382868669106633,7.24446738447437,1.95264679385786,0.0741455882622262,0.235156048626784,-5.22902150043098
"ENSG00000086062","ENSG00000085999","8438","RAD54L",-0.0974421670419701,5.76078012132418,-0.546177228033033,0.594773800142968,0.756132766978004,-6.82106888026945
"ENSG00000089057","ENSG00000089022","8550","MAPKAPK5",-0.0461797750818807,6.02091334863969,-0.412478625927544,0.687131876507308,0.82215564367294,-6.90082403847524
"ENSG00000089248","ENSG00000089195","51605","TRMT6",-0.149059561103924,7.37237172393305,-0.971490815495525,0.350138098690059,0.561328546284336,-6.51828933661462
"ENSG00000093167","ENSG00000093010","1312","COMT",-0.256542556603973,4.50221520355994,-1.35453931911627,0.200075649740684,0.405144257440187,-5.9368051158965
"ENSG00000095261","ENSG00000095066","29911","HOOK2",0.108878252294642,5.90156789892751,0.601200577459343,0.558692096673971,0.731770968928426,-6.79595164874636
"ENSG00000096384","ENSG00000096080","55168","MRPS18A",0.680048513573243,11.5771037544653,2.83429626766797,0.0148210314952747,0.108542260068335,-3.68320480898661
"ENSG00000099814","ENSG00000099797","9524","TECR",1.71016215889729,3.06078017728279,4.29886890476861,0.000992322707116257,0.0362992357223265,-0.654630865047797
"ENSG00000100056","ENSG00000100033","5625","PRODH",0.197014747912881,4.23026270911361,0.949352677142831,0.360836250092057,0.571323897819252,-6.34750389682878
"ENSG00000100147","ENSG00000100124","129138","ANKRD54",-0.0252705500212937,1.86179744408276,-0.0920111394225908,0.928180124861827,0.962730834109542,-6.27634738089
"ENSG00000100426","ENSG00000100403","23264","ZC3H7B",0.154447835102566,5.69457552097177,1.28782127504012,0.221657726954776,0.431911484940351,-6.1437875010153
"ENSG00000100575","ENSG00000100528","10175","CNIH1",-0.0131818235798084,5.18355319200207,-0.0828944283400711,0.935277653448289,0.965441551662997,-6.93062781870654
"ENSG00000101773","ENSG00000101654","8731","RNMT",0.659476728214477,4.75585634545958,3.4697780292523,0.00451563623475342,0.0667232964800226,-2.41411122306911
"ENSG00000103111","ENSG00000103047","79613","TANGO6",0.146302312973382,6.44497148821843,0.783300294207811,0.448363668051283,0.646684743308377,-6.68248756624895
"ENSG00000103264","ENSG00000103227","64788","LMF1",0.515792300630945,6.01211547080531,4.09806080219438,0.00142358299690781,0.0408338034627748,-1.35215765364994
"ENSG00000103549","ENSG00000103507","10295","BCKDK",0.296433686507822,5.91309932211062,1.90389630176413,0.0807303727776053,0.244655768680047,-5.28825759416607
"ENSG00000104671","ENSG00000104529","1936","EEF1D",0.248144916509296,4.64433699421223,1.09431503958878,0.294914453830036,0.510041701804665,-6.25878033391333
"ENSG00000104915","ENSG00000104889","10535","RNASEH2A",-0.00155063332196756,3.66499284392517,-0.00584733223329779,0.995428889516446,0.997901686997684,-6.69342180597303
"ENSG00000105227","ENSG00000105197","92609","TIMM50",-0.434048241300092,1.81248282434868,-1.31588170423793,0.212361049649168,0.420020511077272,-5.43520735517266
"ENSG00000105287","ENSG00000105248","55702","YJU2",0.10171607685809,5.93578929720318,0.564302283016299,0.582756179580361,0.748152704439671,-6.82024823134704
"ENSG00000105321","ENSG00000105258","5438","POLR2I",0.569809121111559,4.62038947130458,2.25092532352911,0.0435472575217255,0.177838706229604,-4.60451834152915
