"G03_G02_T03.gene.id","G03_G02_T03.ENSEMBL","G03_G02_T03.ENTREZID","G03_G02_T03.SYMBOL","G03_G02_T03.logFC","G03_G02_T03.AveExpr","G03_G02_T03.t","G03_G02_T03.P.Value","G03_G02_T03.adj.P.Val","G03_G02_T03.B","G03_G02_T04.gene.id","G03_G02_T04.ENSEMBL","G03_G02_T04.ENTREZID","G03_G02_T04.SYMBOL","G03_G02_T04.logFC","G03_G02_T04.AveExpr","G03_G02_T04.t","G03_G02_T04.P.Value","G03_G02_T04.adj.P.Val","G03_G02_T04.B"
"ENSG00000026297","ENSG00000026103","355","FAS",-0.23971198571609,4.95786652762058,-0.529315323249374,0.606067353484443,0.999935043429934,-6.38465245540305,"ENSG00000026297","ENSG00000026103","355","FAS",-0.604745400664817,4.95786652762058,-1.35826206512802,0.198923988406193,0.40451910274851,-5.98374938423399
"ENSG00000100503","ENSG00000100453","3002","GZMB",-0.576272930702147,8.24974292848094,-3.21465740350967,0.00727056362058991,0.371208716398552,-2.69185421509671,"ENSG00000100503","ENSG00000100453","3002","GZMB",-0.640768759391139,8.24974292848094,-3.56552975181119,0.00377959256424803,0.0613682111376333,-2.34719487316454
"ENSG00000117682","ENSG00000117560","356","FASLG",-0.327880348896822,4.79432621533128,-1.65549066859117,0.123256703908941,0.999935043429934,-5.25898469598327,"ENSG00000117682","ENSG00000117560","356","FASLG",0.524473735328115,4.79432621533128,2.57004400220035,0.0242458580736006,0.135581512202798,-4.07333452306185
"ENSG00000121864","ENSG00000121594","941","CD80",0.0561317963868003,5.69751277085963,0.360517967391947,0.724613615322776,0.999935043429934,-6.57686718432811,"ENSG00000121864","ENSG00000121594","941","CD80",-0.269542076424192,5.69751277085963,-1.67979687806017,0.118356907249754,0.300136703259777,-5.61186436312436
"ENSG00000125735","ENSG00000125538","3553","IL1B",0.382893257180041,6.57017828364417,0.707512394682451,0.492519162649063,0.999935043429934,-6.3916563654459,"ENSG00000125735","ENSG00000125538","3553","IL1B",1.4582267303405,6.57017828364417,2.62529941118357,0.0218831057794367,0.129941339066172,-4.05802693831501
"ENSG00000134758","ENSG00000134539","3824","KLRD1",-0.0473923752691412,6.47889853235963,-0.239144323466205,0.814956814940865,0.999935043429934,-6.62681540974376,"ENSG00000134758","ENSG00000134539","3824","KLRD1",-0.360776721319313,6.47889853235963,-1.78809043822179,0.0985608814886836,0.271274222968501,-5.47361882938951
"ENSG00000134759","ENSG00000134545","3821","KLRC1",0.0214474418129093,6.32271109387672,0.164772349731822,0.871816961323103,0.999935043429934,-6.64339456213518,"ENSG00000134759","ENSG00000134545","3821","KLRC1",-0.242112088858992,6.32271109387672,-1.83004102668208,0.0917271557134505,0.261825098369393,-5.41179990562114
"ENSG00000167792","ENSG00000167633","3811","KIR3DL1",0.0320606440998425,5.63615090390306,0.139897340042586,0.891020087015983,0.999935043429934,-6.58266459493027,"ENSG00000167792","ENSG00000167633","3811","KIR3DL1",0.35597139673626,5.63615090390306,1.58214303083192,0.139136691840249,0.328134432387129,-5.74704671035445
"ENSG00000197054","ENSG00000196735","3117","HLA-DQA1",-0.764472512436653,1.24674187511521,-1.32700672317403,0.208764049310392,0.999935043429934,-4.98421602089068,"ENSG00000197054","ENSG00000196735","3117","HLA-DQA1",-1.388007051111,1.24674187511521,-2.45890409130715,0.0297732000392551,0.149576764155839,-3.63177729235468
"ENSG00000198755","ENSG00000198502","3127","HLA-DRB5",-0.016993989297942,9.97874360642075,-0.128481323505036,0.899858042243461,0.999935043429934,-6.63247855244888,"ENSG00000198755","ENSG00000198502","3127","HLA-DRB5",-0.109328185230984,9.97874360642075,-0.826209890369842,0.424520200828331,0.626343912039077,-6.6407468107048
"ENSG00000204482","ENSG00000204252","3111","HLA-DOA",-0.483969698498709,1.50971829704183,-1.3918237231668,0.188786126408398,0.999935043429934,-4.91740689252585,"ENSG00000204482","ENSG00000204252","3111","HLA-DOA",-0.450181984047822,1.50971829704183,-1.40084824852967,0.186134400299292,0.388155895706097,-5.26555580666815
