"G03_G02_T03.gene.id","G03_G02_T03.ENSEMBL","G03_G02_T03.ENTREZID","G03_G02_T03.SYMBOL","G03_G02_T03.logFC","G03_G02_T03.AveExpr","G03_G02_T03.t","G03_G02_T03.P.Value","G03_G02_T03.adj.P.Val","G03_G02_T03.B","G03_G02_T04.gene.id","G03_G02_T04.ENSEMBL","G03_G02_T04.ENTREZID","G03_G02_T04.SYMBOL","G03_G02_T04.logFC","G03_G02_T04.AveExpr","G03_G02_T04.t","G03_G02_T04.P.Value","G03_G02_T04.adj.P.Val","G03_G02_T04.B"
"ENSG00000010818","ENSG00000010810","2534","FYN",-0.36451802688637,9.03295585551803,-2.15964650384851,0.0513465593244611,0.98833681541804,-4.54592655647395,"ENSG00000010818","ENSG00000010810","2534","FYN",-0.493166123145795,9.03295585551803,-2.93789741696709,0.0122091487528669,0.100140669398235,-3.50820315278135
"ENSG00000022267","ENSG00000021852","732","C8B",-0.141195546467295,5.04363832323445,-0.559254953714412,0.58608991633982,0.999935043429934,-6.45856718318108,"ENSG00000022267","ENSG00000021852","732","C8B",-0.282463690282036,5.04363832323445,-1.04069031021977,0.318168724628876,0.530613868842014,-6.3514418198642
"ENSG00000039560","ENSG00000039537","729","C6",0.719991650627328,0.54166311442083,1.61413468805615,0.132003596888582,0.999935043429934,-4.53218016458475,"ENSG00000039560","ENSG00000039537","729","C6",1.07286552154322,0.54166311442083,2.48467755588742,0.0283917706573554,0.146794520395796,-3.49151465889189
"ENSG00000072110","ENSG00000072062","5566","PRKACA",0.466269124532483,7.98383820472498,2.9527106854414,0.0118751276426826,0.491547253031806,-3.16893053089108,"ENSG00000072110","ENSG00000072062","5566","PRKACA",0.620438513069554,7.98383820472498,3.93198541988262,0.00192497658135567,0.0461335867980745,-1.67066767655303
"ENSG00000106992","ENSG00000106804","727","C5",0.850203301744784,-0.416886915764153,1.18187042336404,0.259741771408484,0.999935043429934,-4.84070830424012,"ENSG00000106992","ENSG00000106804","727","C5",-1.26376163468931,-0.416886915764153,-1.87728801177368,0.0845458612207804,0.251196817109202,-4.27872695032369
"ENSG00000113119","ENSG00000112936","730","C7",-0.317943815960118,2.75797503978125,-1.49364400879027,0.160629297263448,0.999935043429934,-5.0471388263787,"ENSG00000113119","ENSG00000112936","730","C7",-0.0256526297258072,2.75797503978125,-0.12808933259192,0.900161766317664,0.947952231730011,-6.49427380586914
"ENSG00000113749","ENSG00000113600","735","C9",0.34994387377094,7.04188034256393,0.819696992256983,0.428084682214093,0.999935043429934,-6.30380928849789,"ENSG00000113749","ENSG00000113600","735","C9",1.75371897720137,7.04188034256393,4.07691584005548,0.00147910379530874,0.0417107270277064,-1.39676234715426
"ENSG00000125735","ENSG00000125538","3553","IL1B",0.382893257180041,6.57017828364417,0.707512394682451,0.492519162649063,0.999935043429934,-6.3916563654459,"ENSG00000125735","ENSG00000125538","3553","IL1B",1.4582267303405,6.57017828364417,2.62529941118357,0.0218831057794367,0.129941339066172,-4.05802693831501
"ENSG00000126945","ENSG00000126767","2002","ELK1",0.0646910513464041,6.58847474398805,0.403054699768284,0.693869402709719,0.999935043429934,-6.57210463935625,"ENSG00000126945","ENSG00000126767","2002","ELK1",0.14505774042757,6.58847474398805,0.894891290768166,0.388129011767064,0.596750398133671,-6.58843080122379
"ENSG00000135974","ENSG00000135862","3915","LAMC1",0.042474596101052,4.91833844431687,0.241524210636684,0.81315343970917,0.999935043429934,-6.55560566233299,"ENSG00000135974","ENSG00000135862","3915","LAMC1",-0.160913172223529,4.91833844431687,-0.881828155600103,0.39488149196875,0.601418284813935,-6.50195782267938
"ENSG00000142507","ENSG00000142168","6647","SOD1",0.0269845491129531,5.86309158776558,0.110542920713016,0.913773287578484,0.999935043429934,-6.63843506261135,"ENSG00000142507","ENSG00000142168","6647","SOD1",0.811880132971766,5.86309158776558,3.27862735823765,0.00645061073007528,0.0766230003311243,-2.86378029300054
"ENSG00000143157","ENSG00000142875","5567","PRKACB",0.02271135938297,7.10137387042774,0.173784536875182,0.864879961609751,0.999935043429934,-6.6372950152398,"ENSG00000143157","ENSG00000142875","5567","PRKACB",0.268369312146951,7.10137387042774,2.04429572569427,0.0630866567603745,0.215870490285021,-5.07898693914334
"ENSG00000157551","ENSG00000157131","731","C8A",2.66741094636614,0.657664205259192,4.5607203049127,0.000624279264490516,0.0869754789563395,-0.273873917325233,"ENSG00000157551","ENSG00000157131","731","C8A",3.84229698405289,0.657664205259192,5.87643997370108,6.98563845814509e-05,0.00958236533667866,1.7399277873269
"ENSG00000165271","ENSG00000165059","5568","PRKACG",-0.125711736123465,7.25836988133548,-0.596890615379134,0.561474714745535,0.999935043429934,-6.46461189214622,"ENSG00000165271","ENSG00000165059","5568","PRKACG",0.55884069627696,7.25836988133548,2.64665101243999,0.0210316783933247,0.127200895212961,-4.04042454609963
"ENSG00000168724","ENSG00000168439","10963","STIP1",-0.0483953338476656,6.42408156290717,-0.277536437205037,0.78600692699344,0.999935043429934,-6.61721568528278,"ENSG00000168724","ENSG00000168439","10963","STIP1",0.0631930559119961,6.42408156290717,0.357655301127417,0.726701494391896,0.848531088484325,-6.9330698296161
"ENSG00000169251","ENSG00000169032","5604","MAP2K1",-0.00878673322309158,6.53057083442826,-0.0331912882728654,0.974057938853127,0.999935043429934,-6.65631838362067,"ENSG00000169251","ENSG00000169032","5604","MAP2K1",0.342426573766163,6.53057083442826,1.27769467011183,0.225092407370074,0.435630303200261,-6.17937429130534
"ENSG00000172159","ENSG00000171867","5621","PRNP",0.601796779052336,-0.596009726263176,0.694430286963465,0.500400055784684,0.999935043429934,-5.15099155172049,"ENSG00000172159","ENSG00000171867","5621","PRNP",-0.474714419855453,-0.596009726263176,-0.607030292619238,0.554940331898712,0.728763743001049,-5.56457946261875
"ENSG00000177200","ENSG00000176919","733","C8G",-0.192593776815952,5.40107365463685,-0.903676105779222,0.38363284182984,0.999935043429934,-6.20574784289715,"ENSG00000177200","ENSG00000176919","733","C8G",-0.645522799555034,5.40107365463685,-2.92889666155038,0.0124166530551218,0.10087653905268,-3.47497755280669
