"G03_G02_T03.gene.id","G03_G02_T03.ENSEMBL","G03_G02_T03.ENTREZID","G03_G02_T03.SYMBOL","G03_G02_T03.logFC","G03_G02_T03.AveExpr","G03_G02_T03.t","G03_G02_T03.P.Value","G03_G02_T03.adj.P.Val","G03_G02_T03.B","G03_G02_T04.gene.id","G03_G02_T04.ENSEMBL","G03_G02_T04.ENTREZID","G03_G02_T04.SYMBOL","G03_G02_T04.logFC","G03_G02_T04.AveExpr","G03_G02_T04.t","G03_G02_T04.P.Value","G03_G02_T04.adj.P.Val","G03_G02_T04.B"
"ENSG00000067177","ENSG00000067113","8611","PLPP1",0.606897441742784,0.0317717225890096,0.811788813284966,0.432439095574585,0.999935043429934,-5.16081881792902,"ENSG00000067177","ENSG00000067113","8611","PLPP1",0.745980901638002,0.0317717225890096,1.12419898768272,0.282523566648044,0.498335327323008,-5.26602592768094
"ENSG00000069869","ENSG00000069764","8399","PLA2G10",-0.185262326020988,3.67571285676241,-0.799454473459785,0.439288092041287,0.999935043429934,-6.14175694541689,"ENSG00000069869","ENSG00000069764","8399","PLA2G10",0.350223610042031,3.67571285676241,1.30746069112978,0.215117165914172,0.4234678204699,-5.83085235276315
"ENSG00000075711","ENSG00000075651","5337","PLD1",-0.315750457745484,6.27804853657092,-2.2723135655002,0.0418895202533061,0.914423913265995,-4.37226817061531,"ENSG00000075711","ENSG00000075651","5337","PLD1",-0.13756554150803,6.27804853657092,-0.974656855098433,0.348626818518363,0.560052114910145,-6.50707820569159
"ENSG00000079616","ENSG00000079462","5050","PAFAH1B3",0.0756344034075361,4.34565682044085,0.277652385509113,0.7859199737649,0.999935043429934,-6.34322730640987,"ENSG00000079616","ENSG00000079462","5050","PAFAH1B3",-0.0445133024308572,4.34565682044085,-0.175430745609685,0.863614064573917,0.928258210663901,-6.79054959698859
"ENSG00000087269","ENSG00000087253","54947","LPCAT2",-0.111579645031435,7.4961487719719,-0.639687488075669,0.534182889581922,0.999935043429934,-6.43741981421902,"ENSG00000087269","ENSG00000087253","54947","LPCAT2",0.34445432624961,7.4961487719719,1.96970349793027,0.0719607504403734,0.23132668193761,-5.19956611328458
"ENSG00000100097","ENSG00000100078","50487","PLA2G3",0.816543678012653,2.31817094662005,3.04382196702746,0.0100119067267001,0.445510815294947,-2.64800352081564,"ENSG00000100097","ENSG00000100078","50487","PLA2G3",0.22203749198211,2.31817094662005,0.728022359046237,0.480315660234109,0.674725023612985,-6.1154797769221
"ENSG00000105258","ENSG00000105223","23646","PLD3",0.248688078886682,3.90735611819512,1.56349261413009,0.143447469755574,0.999935043429934,-5.22610577082765,"ENSG00000105258","ENSG00000105223","23646","PLD3",0.504223946889675,3.90735611819512,3.18705778422414,0.00765602593016756,0.0817981694663859,-2.82798774724443
"ENSG00000116809","ENSG00000116711","5321","PLA2G4A",0.0311245116394708,4.22673813868031,0.144472996359402,0.887481952148501,0.999935043429934,-6.4406719062278,"ENSG00000116809","ENSG00000116711","5321","PLA2G4A",0.135439510108024,4.22673813868031,0.631940107166748,0.539067069307083,0.717468658262345,-6.6009879931569
"ENSG00000117399","ENSG00000117215","26279","PLA2G2D",0.941011768367081,-0.439175405593832,0.857480342782779,0.407679445166922,0.999935043429934,-4.87626000190493,"ENSG00000117399","ENSG00000117215","26279","PLA2G2D",1.10925223309781,-0.439175405593832,1.27845301152161,0.224833722875312,0.435273624286151,-4.87570609912673
"ENSG00000127774","ENSG00000127472","5322","PLA2G5",0.13237579701103,3.7009834123042,0.534037558500249,0.602893660894977,0.999935043429934,-6.24289117111259,"ENSG00000127774","ENSG00000127472","5322","PLA2G5",0.592313275722577,3.7009834123042,2.3161166557134,0.0386800806013444,0.167662742293486,-4.34985614449815
