"G03_G02_T03.gene.id","G03_G02_T03.ENSEMBL","G03_G02_T03.ENTREZID","G03_G02_T03.SYMBOL","G03_G02_T03.logFC","G03_G02_T03.AveExpr","G03_G02_T03.t","G03_G02_T03.P.Value","G03_G02_T03.adj.P.Val","G03_G02_T03.B","G03_G02_T04.gene.id","G03_G02_T04.ENSEMBL","G03_G02_T04.ENTREZID","G03_G02_T04.SYMBOL","G03_G02_T04.logFC","G03_G02_T04.AveExpr","G03_G02_T04.t","G03_G02_T04.P.Value","G03_G02_T04.adj.P.Val","G03_G02_T04.B"
"ENSG00000010539","ENSG00000010438","5646","PRSS3",-0.113096591477909,4.30854010827415,-0.559011637229081,0.586250877318655,0.999935043429934,-6.33809351885304,"ENSG00000010539","ENSG00000010438","5646","PRSS3",-0.200223428623259,4.30854010827415,-0.956434571563934,0.357389066332045,0.567814857898985,-6.35087482182143
"ENSG00000018699","ENSG00000018625","477","ATP1A2",-0.103315358432755,5.76138365837291,-0.706775549203339,0.492961051687411,0.999935043429934,-6.38946343940625,"ENSG00000018699","ENSG00000018625","477","ATP1A2",0.452389139261921,5.76138365837291,3.00867386597299,0.0106933542364153,0.0953369392298832,-3.35550917857523
"ENSG00000021574","ENSG00000021488","11136","SLC7A9",-0.0603641399576553,4.97105811600041,-0.353648246866118,0.729627872709715,0.999935043429934,-6.51392044567464,"ENSG00000021574","ENSG00000021488","11136","SLC7A9",-0.119084838544062,4.97105811600041,-0.682271296080347,0.507791986618648,0.694560102117592,-6.66879350008508
"ENSG00000049167","ENSG00000049089","1298","COL9A2",0.0969908134358536,2.98865121776694,0.499270953362703,0.626454041681312,0.999935043429934,-6.08172233610668,"ENSG00000049167","ENSG00000049089","1298","COL9A2",0.174382314074626,2.98865121776694,0.899922875043287,0.385549378924087,0.594315174905792,-6.14696569047274
"ENSG00000049618","ENSG00000049540","2006","ELN",0.226371145271037,6.90533427394886,1.16478827240018,0.266335910271294,0.999935043429934,-5.97259162077166,"ENSG00000049618","ENSG00000049540","2006","ELN",-0.205471846295662,6.90533427394886,-1.04835609517556,0.314763647725355,0.527375366260171,-6.44011504783582
"ENSG00000054118","ENSG00000053918","3784","KCNQ1",-0.167213354211835,8.22988760796645,-1.27389098819295,0.22639352750645,0.999935043429934,-5.84292288364457,"ENSG00000054118","ENSG00000053918","3784","KCNQ1",0.0290555229388527,8.22988760796645,0.221464792588802,0.828387518298867,0.908075976644028,-6.98333211728332
"ENSG00000060762","ENSG00000060718","1301","COL11A1",-0.207997554282305,3.51790037346589,-0.814475963247095,0.43095626078047,0.999935043429934,-5.94078531505848,"ENSG00000060762","ENSG00000060718","1301","COL11A1",-0.000989148218284441,3.51790037346589,-0.00404294899380806,0.996839443141355,0.998439497818288,-6.6715221390576
"ENSG00000065675","ENSG00000065618","1308","COL17A1",-0.378859793348163,6.0777313103569,-1.80771043381213,0.0953096837471547,0.999935043429934,-5.11723474826723,"ENSG00000065675","ENSG00000065618","1308","COL17A1",-0.485709425882417,6.0777313103569,-2.26335966001697,0.0425760749626802,0.176004170006445,-4.6967467731497
"ENSG00000066294","ENSG00000066230","6550","SLC9A3",-0.403440442941345,6.63307141194016,-1.43215586138764,0.177174511679041,0.999935043429934,-5.64418555204074,"ENSG00000066294","ENSG00000066230","6550","SLC9A3",-1.36819254849161,6.63307141194016,-4.62775789018982,0.000555197657062397,0.0295242364321028,-0.368344164646714
"ENSG00000069956","ENSG00000069849","483","ATP1B3",-0.00454252221810844,6.19620734301745,-0.0225311657681653,0.982387924500035,0.999935043429934,-6.65737119410027,"ENSG00000069956","ENSG00000069849","483","ATP1B3",0.182450678241274,6.19620734301745,0.880536349677596,0.39555356646285,0.602042483881346,-6.58370872862287
"ENSG00000080802","ENSG00000080618","1361","CPB2",-0.054915157881702,5.47629926039841,-0.335880872032701,0.742656453324343,0.999935043429934,-6.57721993724142,"ENSG00000080802","ENSG00000080618","1361","CPB2",-0.200126070141197,5.47629926039841,-1.17959102785463,0.260614252922366,0.474851097921601,-6.25030552438631
"ENSG00000088543","ENSG00000088386","6564","SLC15A1",-0.148508679303135,3.19492956311543,-0.457248532580995,0.655513496271259,0.999935043429934,-5.97545130289044,"ENSG00000088543","ENSG00000088386","6564","SLC15A1",0.120012440314611,3.19492956311543,0.421457505251385,0.68073846528242,0.817598754023006,-6.46407961627604
"ENSG00000091947","ENSG00000091704","1357","CPA1",0.184934940637955,3.63505284505286,0.686638368204088,0.505129658688031,0.999935043429934,-6.02853366399236,"ENSG00000091947","ENSG00000091704","1357","CPA1",0.185511283255805,3.63505284505286,0.736953049329646,0.475060342382594,0.67126829481043,-6.40475709939684
"ENSG00000092140","ENSG00000092068","23428","SLC7A8",-0.282373311594338,4.92461318426149,-2.12723701302429,0.054419619528305,0.999935043429934,-4.55820612309923,"ENSG00000092140","ENSG00000092068","23428","SLC7A8",-0.337815639301176,4.92461318426149,-2.41879935758208,0.0320527376660948,0.154685851095384,-4.34682006634354
"ENSG00000092853","ENSG00000092758","1299","COL9A3",0.0680978105408298,0.633479238300318,0.0557098608432714,0.956473299546241,0.999935043429934,-5.30169026270389,"ENSG00000092853","ENSG00000092758","1299","COL9A3",1.00343925284912,0.633479238300318,1.03366672815529,0.321312330939666,0.533908591365456,-5.2992491385663
"ENSG00000100744","ENSG00000100678","6547","SLC8A3",-0.0743297662290917,5.16227150392247,-0.18208124195987,0.858504036512363,0.999935043429934,-6.59514981006288,"ENSG00000100744","ENSG00000100678","6547","SLC8A3",0.115587350696957,5.16227150392247,0.272814431256151,0.789550648701791,0.886171596984469,-6.89207337526339
"ENSG00000101945","ENSG00000101892","23439","ATP1B4",-0.151534780798908,3.6798489130781,-0.72168281260993,0.484067786584341,0.999935043429934,-6.00793355963396,"ENSG00000101945","ENSG00000101892","23439","ATP1B4",0.238424710132342,3.6798489130781,1.21930218039363,0.245738201070883,0.458379688736458,-5.94869580882562
"ENSG00000104825","ENSG00000104783","3783","KCNN4",0.223766710010001,4.88493925072495,1.03414631979916,0.321096951421267,0.999935043429934,-6.04554830617691,"ENSG00000104825","ENSG00000104783","3783","KCNN4",0.682208478595509,4.88493925072495,3.01620511850839,0.0105435429410263,0.094625858707133,-3.27164028028539
"ENSG00000105329","ENSG00000105281","6510","SLC1A5",0.891462065045754,6.91911699849807,4.31656792878915,0.000961468096871745,0.11365718320899,-0.695068379896183,"ENSG00000105329","ENSG00000105281","6510","SLC1A5",1.44256116919597,6.91911699849807,6.96474120040023,1.36768453995761e-05,0.00348261908408856,3.38298414771026
