"gene.id","ENSEMBL","ENTREZID","SYMBOL","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"ENSG00000006432","ENSG00000006377","1750","DLX6",-0.0356989018405503,3.76781663225684,-0.235455199853125,0.817754454076947,0.902591754792276,-6.69518974249878
"ENSG00000008441","ENSG00000008438","8993","PGLYRP1",-0.082956429078714,4.40439114406265,-0.277905959996565,0.785729820882618,0.883898722035774,-6.79380544326601
"ENSG00000015532","ENSG00000015520","29881","NPC1L1",-0.0242307040975335,4.32248124849351,-0.0996076504892618,0.922270987076601,0.959749009581848,-6.8166663067225
"ENSG00000021762","ENSG00000021645","9369","NRXN3",0.0283504113397785,0.737910009800196,0.0584206378248272,0.95435788546957,0.977152260161888,-5.93982376972364
"ENSG00000038002","ENSG00000037965","3224","HOXC8",-0.0200803349091688,3.97255199541048,-0.111146708314227,0.91330440297381,0.954918380059189,-6.75855809870963
"ENSG00000065989","ENSG00000065923","84679","SLC9A7",-0.596709384330411,0.0523777035115,-0.759378254374314,0.462021811709692,0.658993450632361,-5.59106734736182
"ENSG00000068120","ENSG00000068078","2261","FGFR3",0.57593029234539,4.91548000179514,3.03382587533449,0.0102011698449709,0.0932689771060113,-3.23600013130776
"ENSG00000068323","ENSG00000068137","79990","PLEKHH3",0.250749026712306,5.77422242981815,1.65664568054179,0.123019892629837,0.30756287191775,-5.65327095984115
"ENSG00000070756","ENSG00000070729","1258","CNGB1",-0.272376318688058,11.3107265767691,-1.43503292293579,0.176369559942585,0.376995974430697,-5.96798367429754
"ENSG00000072954","ENSG00000072858","54847","SIDT1",-0.0991917751705393,-0.813110820910402,-0.198271241650551,0.846092515754986,0.917481295442313,-5.69826249589222
"ENSG00000074842","ENSG00000074771","50508","NOX3",0.915660002755077,4.98719812150261,2.95683043080383,0.0117838599009992,0.0987869000153247,-3.38587282791876
"ENSG00000075407","ENSG00000075388","2249","FGF4",0.0869141867386886,6.21143671404957,0.425910333412972,0.677577352337995,0.815506568547462,-6.89783133979405
"ENSG00000079785","ENSG00000079689","10590","SCGN",0.406274866663896,6.89620959763716,1.54559558211363,0.147692044051747,0.33961156541342,-5.8350322169131
