"gene.id","ENSEMBL","ENTREZID","SYMBOL","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"ENSG00000001084","ENSG00000001084","2729","GCLC",-0.139390373690853,5.9651647323704,-0.652069053752545,0.526429713172445,0.999935043429934,-6.43513384302991
"ENSG00000004478","ENSG00000004478","2288","FKBP4",-0.160561964079349,7.47861201169927,-0.725975505354084,0.481525156535344,0.999935043429934,-6.37703774457975
"ENSG00000004864","ENSG00000004864","10165","SLC25A13",-0.149900335063203,2.87169654033621,-0.810766528960085,0.433004089918716,0.999935043429934,-5.85025068633752
"ENSG00000008853","ENSG00000008838","9862","MED24",0.0374560836578616,2.57656798166652,0.102566610191343,0.919970572991885,0.999935043429934,-5.94657027360844
"ENSG00000011478","ENSG00000011465","1634","DCN",-0.325093767610592,2.68891725136426,-0.865936920224654,0.403203124346887,0.999935043429934,-5.8382087120093
"ENSG00000013288","ENSG00000013275","5704","PSMC4",-0.174325239336264,5.08439605091412,-0.876617965696465,0.397596902919194,0.999935043429934,-6.13046443053721
"ENSG00000014824","ENSG00000014641","4190","MDH1",-0.114586768686198,5.29909563430211,-0.759997756536884,0.461664836400069,0.999935043429934,-6.30165227371004
"ENSG00000015568","ENSG00000015532","64132","XYLT2",-0.520702592143467,3.64610244282344,-0.779514312791709,0.450507916875043,0.999935043429934,-6.10029729363107
"ENSG00000024862","ENSG00000024526","55635","DEPDC1",0.0773320210380487,3.64101774277375,0.305673542157984,0.764996934526946,0.999935043429934,-6.23813842144595
"ENSG00000025156","ENSG00000025039","58528","RRAGD",-0.261577317881862,5.33942584693941,-1.53087824792229,0.151263033567525,0.999935043429934,-5.49209882003462
"ENSG00000027869","ENSG00000027847","11285","B4GALT7",-0.0624281281618303,5.72631251610941,-0.129772342346854,0.898857846614265,0.999935043429934,-6.64850099139819
"ENSG00000033030","ENSG00000033011","56052","ALG1",-0.0103727960757703,5.49295868081422,-0.0798383157307561,0.93765822354776,0.999935043429934,-6.62862609112683
"ENSG00000033178","ENSG00000033170","2530","FUT8",-0.080580806808136,6.3950622287843,-0.427275590405329,0.676609417396778,0.999935043429934,-6.56158755296174
"ENSG00000038532","ENSG00000038427","1462","VCAN",-0.105280070399042,5.82084176241193,-0.848340581111585,0.412554776818935,0.999935043429934,-6.27891643101237
"ENSG00000061794","ENSG00000061656","6676","SPAG4",-0.0603673581768968,6.05867161674426,-0.341708529591281,0.738373709766079,0.999935043429934,-6.59444912538186
"ENSG00000063978","ENSG00000063660","2817","GPC1",-0.113020459916806,7.08578861143848,-0.853515168991547,0.40978978232286,0.999935043429934,-6.27715527494587
"ENSG00000065911","ENSG00000065833","4199","ME1",-0.0295215188252228,7.99388285719339,-0.0774213976710399,0.939541336694405,0.999935043429934,-6.64986030585381
"ENSG00000067082","ENSG00000067057","5214","PFKP",0.0712611781338,7.46511594858064,0.255224713220229,0.802793806089184,0.999935043429934,-6.61733721102408
"ENSG00000067365","ENSG00000067225","5315","PKM",-0.0549633207773061,2.71418280923213,-0.237870512822833,0.815922508235256,0.999935043429934,-6.14333181857039
"ENSG00000068028","ENSG00000067992","5165","PDK3",0.120274434904921,4.44332500266717,0.407697131972131,0.6905468966778,0.999935043429934,-6.45501700387639
"ENSG00000068885","ENSG00000068796","3796","KIF2A",-0.0817921855156378,3.04482794360077,-0.245317916891412,0.810281044714931,0.999935043429934,-6.23201544314665
"ENSG00000072756","ENSG00000072682","8974","P4HA2",-0.115470130637532,5.25901102304971,-0.399759370216584,0.696231846811973,0.999935043429934,-6.54130610699159
"ENSG00000074855","ENSG00000074800","2023","ENO1",0.219179690281628,1.77499540165925,0.687555653181213,0.504571502353789,0.999935043429934,-5.71752872335602
"ENSG00000082269","ENSG00000082212","4200","ME2",0.01676926948509,3.01828610586281,0.0823523931065631,0.935699826896735,0.999935043429934,-6.18833622594121
"ENSG00000083520","ENSG00000083444","5351","PLOD1",-0.0795990404578987,7.02631088470716,-0.44683104977003,0.66281180828666,0.999935043429934,-6.54803732561954
"ENSG00000087903","ENSG00000087586","6790","AURKA",1.32040186939096,2.46490272718445,4.59141836176428,0.000591596062009773,0.0844323013865899,-0.0211134788662024
"ENSG00000091317","ENSG00000091140","1738","DLD",0.024513039023823,7.11685305290443,0.168428181638881,0.8690015633076,0.999935043429934,-6.6382008602337
"ENSG00000100216","ENSG00000100196","11015","KDELR3",-0.0277486998962367,6.72636100912343,-0.143413784148685,0.888300768224743,0.999935043429934,-6.64513746045576
"ENSG00000100285","ENSG00000100253","55586","MIOX",0.282943644425285,2.0917251412739,0.646865938971395,0.529679933168554,0.999935043429934,-5.79746847246374
"ENSG00000100304","ENSG00000100290","638","BIK",-0.266657671791393,6.15686275172656,-1.03479811506159,0.320804407386751,0.999935043429934,-6.10813646630384
"ENSG00000101052","ENSG00000100994","5834","PYGB",0.06560813822435,3.66809036940382,0.340516136100813,0.739249260831796,0.999935043429934,-6.30136507704918
