"G03_G02_T03.gene.id","G03_G02_T03.ENSEMBL","G03_G02_T03.ENTREZID","G03_G02_T03.SYMBOL","G03_G02_T03.logFC","G03_G02_T03.AveExpr","G03_G02_T03.t","G03_G02_T03.P.Value","G03_G02_T03.adj.P.Val","G03_G02_T03.B","G03_G02_T04.gene.id","G03_G02_T04.ENSEMBL","G03_G02_T04.ENTREZID","G03_G02_T04.SYMBOL","G03_G02_T04.logFC","G03_G02_T04.AveExpr","G03_G02_T04.t","G03_G02_T04.P.Value","G03_G02_T04.adj.P.Val","G03_G02_T04.B"
"ENSG00000011638","ENSG00000011600","7305","TYROBP",0.216648986054618,2.34616600476519,0.780017962121598,0.450222290480531,0.999935043429934,-5.74091610457542,"ENSG00000011638","ENSG00000011600","7305","TYROBP",-0.572340582241353,2.34616600476519,-2.0997486119112,0.0571604643787364,0.204508992547953,-4.43516380914008
"ENSG00000035928","ENSG00000035862","7077","TIMP2",-0.0752998585960041,7.16911918040261,-0.437592765824774,0.669314341651466,0.999935043429934,-6.55182315252791,"ENSG00000035928","ENSG00000035862","7077","TIMP2",0.323904315565543,7.16911918040261,1.8753339122184,0.0848324428677481,0.251589214374245,-5.34892526253872
"ENSG00000049656","ENSG00000049541","5982","RFC2",-0.000479606594959729,6.54628940632556,-0.00236346237013211,0.998152370532804,0.999935043429934,-6.65732446329391,"ENSG00000049656","ENSG00000049541","5982","RFC2",0.362011192678532,6.54628940632556,1.76422915813884,0.102648929374337,0.277693116150687,-5.51642917052493
"ENSG00000054282","ENSG00000054267","51742","ARID4B",0.209410978969158,3.33839792429831,0.931301076672964,0.36972903960534,0.999935043429934,-5.75230792745845,"ENSG00000054282","ENSG00000054267","51742","ARID4B",-0.0785312702593156,3.33839792429831,-0.380313540920826,0.710239670391024,0.83806562437852,-6.54301477209099
"ENSG00000058404","ENSG00000058272","4659","PPP1R12A",-0.314262600335325,-1.3784845136193,-0.304459340947465,0.765899705735406,0.999935043429934,-5.24551066822521,"ENSG00000058404","ENSG00000058272","4659","PPP1R12A",1.97655323305372,-1.3784845136193,1.99682639150106,0.0686083867332929,0.22604199427261,-4.02079149919918
"ENSG00000064703","ENSG00000064666","1265","CNN2",-0.170331996954846,5.66115206485783,-1.16784902059348,0.265144927048922,0.999935043429934,-5.95750834895612,"ENSG00000064703","ENSG00000064666","1265","CNN2",0.0349099822858972,5.66115206485783,0.232329796648938,0.820126647255709,0.903080744527057,-6.94248047143295
"ENSG00000067248","ENSG00000067208","7813","EVI5",-0.0816869046666196,5.34375015346776,-0.587745718635405,0.567403802970257,0.999935043429934,-6.43800216378401,"ENSG00000067248","ENSG00000067208","7813","EVI5",0.141882773433792,5.34375015346776,0.996172365099294,0.338480309465848,0.550250835444382,-6.43945581841642
"ENSG00000072849","ENSG00000072818","9744","ACAP1",0.0272336544032308,5.56640389738962,0.179089979659209,0.860801614944907,0.999935043429934,-6.62872501328209,"ENSG00000072849","ENSG00000072818","9744","ACAP1",0.0883077351848281,5.56640389738962,0.557597160269058,0.587187052432798,0.751021866078801,-6.79711463256962
"ENSG00000075945","ENSG00000075886","113457","TUBA3D",0.021977138830178,4.65034329061146,0.145285908219194,0.88685362843843,0.999935043429934,-6.44763264432645,"ENSG00000075945","ENSG00000075886","113457","TUBA3D",0.0304130267482863,4.65034329061146,0.211160004284681,0.836242277444463,0.912125437395377,-6.83771924336323
"ENSG00000077463","ENSG00000077420","54518","APBB1IP",0.345866975902136,3.10687236197527,0.840750200012121,0.416633111806677,0.999935043429934,-5.86092330384556,"ENSG00000077463","ENSG00000077420","54518","APBB1IP",0.874044312899197,3.10687236197527,2.16377808950983,0.0509667453460469,0.192440268009216,-4.489083583475
