"G03_G02_T03.gene.id","G03_G02_T03.ENSEMBL","G03_G02_T03.ENTREZID","G03_G02_T03.SYMBOL","G03_G02_T03.logFC","G03_G02_T03.AveExpr","G03_G02_T03.t","G03_G02_T03.P.Value","G03_G02_T03.adj.P.Val","G03_G02_T03.B","G03_G02_T04.gene.id","G03_G02_T04.ENSEMBL","G03_G02_T04.ENTREZID","G03_G02_T04.SYMBOL","G03_G02_T04.logFC","G03_G02_T04.AveExpr","G03_G02_T04.t","G03_G02_T04.P.Value","G03_G02_T04.adj.P.Val","G03_G02_T04.B"
"ENSG00000004478","ENSG00000004478","2288","FKBP4",-0.160561964079349,7.47861201169927,-0.725975505354084,0.481525156535344,0.999935043429934,-6.37703774457975,"ENSG00000004478","ENSG00000004478","2288","FKBP4",0.750940530420084,7.47861201169927,3.39244414149331,0.00521546272169859,0.0707260257613425,-2.67013349464258
"ENSG00000005249","ENSG00000005243","51226","COPZ2",0.026024164419461,-0.823000155926486,0.0457953375251793,0.964213131168694,0.999935043429934,-5.40056979271365,"ENSG00000005249","ENSG00000005243","51226","COPZ2",-0.00119670566175862,-0.823000155926486,-0.00212904555931078,0.998335624840477,0.999144291168697,-5.7177252261065
"ENSG00000008256","ENSG00000008226","9940","DLEC1",1.35214595515977,3.51134735391542,6.62679253129962,2.23097424858885e-05,0.0145050509062418,3.04952884555353,"ENSG00000008256","ENSG00000008226","9940","DLEC1",1.13775332009372,3.51134735391542,5.3935971723682,0.000151759097509019,0.0153106613633452,1.14630829006866
"ENSG00000034510","ENSG00000034239","79645","CLXN",-0.459926332217625,10.053449111307,-3.24390259320299,0.00688341408338544,0.366045271886352,-2.62982171391056,"ENSG00000034510","ENSG00000034239","79645","CLXN",-0.193474099188399,10.053449111307,-1.36286023826063,0.197509042765506,0.402691346251692,-6.06952465148419
"ENSG00000039123","ENSG00000039068","999","CDH1",-0.033575670562251,7.05197886171678,-0.169454407054978,0.868211589892647,0.999935043429934,-6.63780520010629,"ENSG00000039123","ENSG00000039068","999","CDH1",0.328570626981363,7.05197886171678,1.65057983246623,0.124268046314096,0.309355927595271,-5.68626880835415
"ENSG00000049167","ENSG00000049089","1298","COL9A2",0.0969908134358536,2.98865121776694,0.499270953362703,0.626454041681312,0.999935043429934,-6.08172233610668,"ENSG00000049167","ENSG00000049089","1298","COL9A2",0.174382314074626,2.98865121776694,0.899922875043287,0.385549378924087,0.594315174905792,-6.14696569047274
"ENSG00000054654","ENSG00000054598","2296","FOXC1",-0.43691018481398,7.4388970904301,-1.02572606987631,0.324893847388243,0.999935043429934,-6.11856058638714,"ENSG00000054654","ENSG00000054598","2296","FOXC1",-1.80911277402461,7.4388970904301,-4.21699768358288,0.00114898635305422,0.0386217367740191,-1.14415164061071
"ENSG00000064703","ENSG00000064666","1265","CNN2",-0.170331996954846,5.66115206485783,-1.16784902059348,0.265144927048922,0.999935043429934,-5.95750834895612,"ENSG00000064703","ENSG00000064666","1265","CNN2",0.0349099822858972,5.66115206485783,0.232329796648938,0.820126647255709,0.903080744527057,-6.94248047143295
"ENSG00000067057","ENSG00000066926","2235","FECH",0.178558909993805,6.54729056881088,0.987181681771986,0.342694010042227,0.999935043429934,-6.15813856620156,"ENSG00000067057","ENSG00000066926","2235","FECH",0.734866252858373,6.54729056881088,4.01663148756668,0.00164999413699546,0.0438818577027489,-1.50856154286091
"ENSG00000070882","ENSG00000070808","815","CAMK2A",-0.682382901411863,6.17743372934687,-2.422416759764,0.0318404096605884,0.796448621155593,-4.11218072337486,"ENSG00000070882","ENSG00000070808","815","CAMK2A",-0.513479669277613,6.17743372934687,-1.71165747952398,0.112195086980357,0.291135056082288,-5.5406342911299
