"G03_G02_T03.gene.id","G03_G02_T03.ENSEMBL","G03_G02_T03.ENTREZID","G03_G02_T03.SYMBOL","G03_G02_T03.logFC","G03_G02_T03.AveExpr","G03_G02_T03.t","G03_G02_T03.P.Value","G03_G02_T03.adj.P.Val","G03_G02_T03.B","G03_G02_T04.gene.id","G03_G02_T04.ENSEMBL","G03_G02_T04.ENTREZID","G03_G02_T04.SYMBOL","G03_G02_T04.logFC","G03_G02_T04.AveExpr","G03_G02_T04.t","G03_G02_T04.P.Value","G03_G02_T04.adj.P.Val","G03_G02_T04.B"
"ENSG00000002549","ENSG00000002549","51056","LAP3",-0.182126005407776,5.87309922203109,-1.03838481512914,0.319198105149049,0.999935043429934,-6.10401759987988,"ENSG00000002549","ENSG00000002549","51056","LAP3",0.466853420968274,5.87309922203109,2.59204546611832,0.0232766570580522,0.13346727954453,-4.11783951042782
"ENSG00000004468","ENSG00000004468","952","CD38",-0.43749957961205,4.04332070726139,-1.86968491405075,0.0856658831411226,0.999935043429934,-4.83461174185819,"ENSG00000004468","ENSG00000004468","952","CD38",0.236058755520624,4.04332070726139,0.98121074481027,0.345513229266853,0.556578296229866,-6.28375113140466
"ENSG00000013374","ENSG00000013364","9961","MVP",-0.0306289091963202,6.20143737725645,-0.10445786565775,0.918500628940577,0.999935043429934,-6.63723713613126,"ENSG00000013374","ENSG00000013364","9961","MVP",-0.395328650360235,6.20143737725645,-1.34173784354768,0.204077768115478,0.409801324683499,-6.09405781608134
"ENSG00000026297","ENSG00000026103","355","FAS",-0.23971198571609,4.95786652762058,-0.529315323249374,0.606067353484443,0.999935043429934,-6.38465245540305,"ENSG00000026297","ENSG00000026103","355","FAS",-0.604745400664817,4.95786652762058,-1.35826206512802,0.198923988406193,0.40451910274851,-5.98374938423399
"ENSG00000026950","ENSG00000026751","57823","SLAMF7",-0.131151004445871,5.78411261017054,-0.311732104438975,0.760497730198725,0.999935043429934,-6.56151803392975,"ENSG00000026950","ENSG00000026751","57823","SLAMF7",-1.42521898577385,5.78411261017054,-3.36908395628404,0.00544777924824069,0.0721458027634616,-2.67459203056612
"ENSG00000043514","ENSG00000043462","3937","LCP2",-0.00123111110769951,4.18633460341444,-0.00713028110013427,0.994425970075965,0.999935043429934,-6.5171962038815,"ENSG00000043514","ENSG00000043462","3937","LCP2",0.128529946659928,4.18633460341444,0.688441033171844,0.504033107418897,0.691375588251962,-6.54654429928303
"ENSG00000055609","ENSG00000055332","5610","EIF2AK2",0.100196849884567,7.72878768937994,0.440592941160843,0.667199515470094,0.999935043429934,-6.54915679039716,"ENSG00000055609","ENSG00000055332","5610","EIF2AK2",-0.657332698418619,7.72878768937994,-2.8792129609479,0.0136267404117264,0.104641563673514,-3.61721283722733
"ENSG00000059588","ENSG00000059378","64761","PARP12",-0.172853201645536,5.28270791423649,-0.99093532220818,0.340930201801739,0.999935043429934,-6.08246763252718,"ENSG00000059588","ENSG00000059378","64761","PARP12",-0.42841471786219,5.28270791423649,-2.4609259146106,0.0296625244974428,0.149576764155839,-4.31027978934594
"ENSG00000064115","ENSG00000064012","841","CASP8",-0.174338267124289,4.77226441014844,-0.847067042649262,0.413237186920439,0.999935043429934,-6.14116942828199,"ENSG00000064115","ENSG00000064012","841","CASP8",-0.0829606981854177,4.77226441014844,-0.411898510424044,0.687545823028371,0.822314641481965,-6.79598113631797
"ENSG00000065978","ENSG00000065911","10797","MTHFD2",-0.15480456504492,9.92502169297599,-0.925906944784685,0.37241591344914,0.999935043429934,-6.19800502184201,"ENSG00000065978","ENSG00000065911","10797","MTHFD2",0.457281711018918,9.92502169297599,2.74316301130492,0.0175711923471838,0.117238120888878,-3.85904414642854
"ENSG00000066654","ENSG00000066583","51015","ISOC1",-0.0739253517126516,7.10632334510823,-0.544608176507756,0.595820120515609,0.999935043429934,-6.4974154741451,"ENSG00000066654","ENSG00000066583","51015","ISOC1",-0.261849521872637,7.10632334510823,-1.91593725636423,0.0790559879946859,0.242196918194191,-5.28266968335064
"ENSG00000067082","ENSG00000067057","5214","PFKP",0.0712611781338,7.46511594858064,0.255224713220229,0.802793806089184,0.999935043429934,-6.61733721102408,"ENSG00000067082","ENSG00000067057","5214","PFKP",-0.0179478231568397,7.46511594858064,-0.0641077189680946,0.949921044589408,0.974058177940054,-7.00330138881946
"ENSG00000073849","ENSG00000073756","5743","PTGS2",0.0383821164274881,9.06271197585148,0.218380124290075,0.830736802343031,0.999935043429934,-6.62270382500417,"ENSG00000073849","ENSG00000073756","5743","PTGS2",-0.00797591225252582,9.06271197585148,-0.0454776423387672,0.96446120905179,0.983452951950257,-7.00529272770417
"ENSG00000075213","ENSG00000075142","6717","SRI",-0.76592087548108,-1.63960290167897,-0.732089577506326,0.477917863642489,0.999935043429934,-5.0514014980544,"ENSG00000075213","ENSG00000075142","6717","SRI",-1.69280226616679,-1.63960290167897,-1.65460952058758,0.123437634327168,0.307949399814718,-4.43826308517296
"ENSG00000090432","ENSG00000090339","3383","ICAM1",-0.0620913538566043,4.77221015088288,-0.331711153326839,0.745726306709058,0.999935043429934,-6.5096369477294,"ENSG00000090432","ENSG00000090339","3383","ICAM1",0.29631417546947,4.77221015088288,1.53212500136263,0.150957677253828,0.343373702021681,-5.7422887632969
"ENSG00000097046","ENSG00000096968","3717","JAK2",0.091816365906344,3.02708815265666,0.195712177365887,0.848051568545109,0.999935043429934,-6.14951073576233,"ENSG00000097046","ENSG00000096968","3717","JAK2",-0.0599157853030512,3.02708815265666,-0.133766938920098,0.895764252905188,0.945789882045271,-6.5545321535361
"ENSG00000100395","ENSG00000100368","1439","CSF2RB",-0.0163270630660625,5.75235094062411,-0.107520790690455,0.916120694115645,0.999935043429934,-6.63794457635328,"ENSG00000100395","ENSG00000100368","1439","CSF2RB",0.254297218060923,5.75235094062411,1.64071393392307,0.126321876187762,0.311887113296493,-5.67635736320731
"ENSG00000100413","ENSG00000100385","3560","IL2RB",-0.0760262933488232,6.44334866795439,-0.375428764406222,0.713776082099508,0.999935043429934,-6.581690953444,"ENSG00000100413","ENSG00000100385","3560","IL2RB",0.642249081910652,6.44334866795439,3.11959711682556,0.00868694399109269,0.086722593350916,-3.16716878434758
"ENSG00000100714","ENSG00000100644","3091","HIF1A",-0.0837606585344229,5.79119989932464,-0.460636410100778,0.653147924080208,0.999935043429934,-6.50367031483275,"ENSG00000100714","ENSG00000100644","3091","HIF1A",0.492216862490487,5.79119989932464,2.73041006538693,0.0179941683687701,0.119000617691402,-3.86578860189177
"ENSG00000100949","ENSG00000100906","4792","NFKBIA",0.00139302028945857,3.69668895153898,0.00570898087606721,0.995537043421741,0.999935043429934,-6.25288269647785,"ENSG00000100949","ENSG00000100906","4792","NFKBIA",0.368434599291882,3.69668895153898,1.64814237274254,0.124772719425094,0.309958636262338,-5.38552523382891
"ENSG00000100979","ENSG00000100911","5721","PSME2",-1.32938655763907,-1.64548846743005,-1.28394694185895,0.222966776791856,0.999935043429934,-4.59179835852242,"ENSG00000100979","ENSG00000100911","5721","PSME2",1.54646891232776,-1.64548846743005,1.75940731147094,0.103493249980441,0.279009791412369,-4.28859024966283
