"G03_G02_T03.gene.id","G03_G02_T03.ENSEMBL","G03_G02_T03.ENTREZID","G03_G02_T03.SYMBOL","G03_G02_T03.logFC","G03_G02_T03.AveExpr","G03_G02_T03.t","G03_G02_T03.P.Value","G03_G02_T03.adj.P.Val","G03_G02_T03.B","G03_G02_T04.gene.id","G03_G02_T04.ENSEMBL","G03_G02_T04.ENTREZID","G03_G02_T04.SYMBOL","G03_G02_T04.logFC","G03_G02_T04.AveExpr","G03_G02_T04.t","G03_G02_T04.P.Value","G03_G02_T04.adj.P.Val","G03_G02_T04.B"
"ENSG00000023228","ENSG00000023191","6050","RNH1",-0.145731158163572,6.67644194716988,-0.898197140525128,0.386432810248141,0.999935043429934,-6.24237924312542,"ENSG00000023228","ENSG00000023191","6050","RNH1",0.0928824759434315,6.67644194716988,0.567557191520508,0.58061162642479,0.746774136064327,-6.83511917071612
"ENSG00000025156","ENSG00000025039","58528","RRAGD",-0.261577317881862,5.33942584693941,-1.53087824792229,0.151263033567525,0.999935043429934,-5.49209882003462,"ENSG00000025156","ENSG00000025039","58528","RRAGD",-0.406130712681819,5.33942584693941,-2.27267201168495,0.041862256258404,0.174470792376105,-4.63710139961028
"ENSG00000027847","ENSG00000027697","3459","IFNGR1",0.101601956410934,3.54595238176014,0.428613267591784,0.675661619424404,0.999935043429934,-6.24826372446282,"ENSG00000027847","ENSG00000027697","3459","IFNGR1",0.339464962905811,3.54595238176014,1.41340713788616,0.18249580124453,0.384196503321592,-5.69934669199844
"ENSG00000028203","ENSG00000028137","7133","TNFRSF1B",-0.102589885819537,5.62841909992845,-0.627137925729224,0.542107125907544,0.999935043429934,-6.43744585540896,"ENSG00000028203","ENSG00000028137","7133","TNFRSF1B",0.209437079267431,5.62841909992845,1.24306772022299,0.237161016072101,0.449071985981794,-6.19040722114775
"ENSG00000030582","ENSG00000030419","22807","IKZF2",0.302863020646036,3.91751568333363,0.933692013662642,0.3685424388252,0.999935043429934,-5.78041047894746,"ENSG00000030582","ENSG00000030419","22807","IKZF2",0.611431648254104,3.91751568333363,2.13839463526425,0.05334266486763,0.197116895151839,-4.62798043440717
"ENSG00000042753","ENSG00000042493","822","CAPG",0.0626230183310071,4.69658556399642,0.392035045491396,0.701782462770034,0.999935043429934,-6.43771451541342,"ENSG00000042753","ENSG00000042493","822","CAPG",0.448240599464193,4.69658556399642,2.82882286762105,0.0149734717345686,0.109045431745723,-3.59647776339575
"ENSG00000059769","ENSG00000059728","4084","MXD1",-0.164206501673843,2.63969967426849,-0.764979417375318,0.458800571050911,0.999935043429934,-5.90880393093632,"ENSG00000059769","ENSG00000059728","4084","MXD1",0.177001389317509,2.63969967426849,0.760820935239255,0.46119076526134,0.658369788467122,-6.17808991381981
"ENSG00000060069","ENSG00000059804","6515","SLC2A3",0.141911029054452,5.20491958418081,0.903640676415084,0.383650902597585,0.999935043429934,-6.19001813463655,"ENSG00000060069","ENSG00000059804","6515","SLC2A3",0.231035360267993,5.20491958418081,1.4305356726523,0.177629166698189,0.378444226810286,-5.9246296606146
"ENSG00000061938","ENSG00000061918","2983","GUCY1B1",0.998661780818452,4.74914446449744,2.55400685461445,0.0249769766772622,0.705964517081718,-3.70377649080256,"ENSG00000061938","ENSG00000061918","2983","GUCY1B1",0.742699274003171,4.74914446449744,2.02249076356617,0.0655697799274689,0.22089544124327,-4.97585001770005
"ENSG00000064490","ENSG00000064393","28996","HIPK2",-0.0713251256891096,4.24852889993352,-0.308522634873584,0.762880018814044,0.999935043429934,-6.36574409686934,"ENSG00000064490","ENSG00000064393","28996","HIPK2",0.236767810217314,4.24852889993352,1.06572646158486,0.307147900047521,0.520647722227135,-6.22856530966865
"ENSG00000067167","ENSG00000067082","1316","KLF6",-0.313008901228266,8.31850078582458,-1.54119457783345,0.148752224359086,0.999935043429934,-5.49945922169563,"ENSG00000067167","ENSG00000067082","1316","KLF6",-0.33961852940864,8.31850078582458,-1.67074550136305,0.120161109975441,0.303080513841845,-5.66021009976059
"ENSG00000067177","ENSG00000067113","8611","PLPP1",0.606897441742784,0.0317717225890096,0.811788813284966,0.432439095574585,0.999935043429934,-5.16081881792902,"ENSG00000067177","ENSG00000067113","8611","PLPP1",0.745980901638002,0.0317717225890096,1.12419898768272,0.282523566648044,0.498335327323008,-5.26602592768094
"ENSG00000083544","ENSG00000083457","3682","ITGAE",-0.00389286005074256,4.35938788888927,-0.0219345521480572,0.982854201148899,0.999935043429934,-6.46617832226494,"ENSG00000083544","ENSG00000083457","3682","ITGAE",-0.204342212408069,4.35938788888927,-1.16235932378066,0.267283997984512,0.481530884915754,-6.14537951631355
"ENSG00000085719","ENSG00000085563","5243","ABCB1",0.0566983336091741,6.72477988294927,0.412417211872457,0.687175694047372,0.999935043429934,-6.56776879377487,"ENSG00000085719","ENSG00000085563","5243","ABCB1",-0.0303072643847924,6.72477988294927,-0.218752092308049,0.830453420514974,0.909300718897013,-6.98067495958838
"ENSG00000090621","ENSG00000090554","2323","FLT3LG",-0.0016493676004185,7.86594148888374,-0.00978677870197506,0.992349340150519,0.999935043429934,-6.65149403151471,"ENSG00000090621","ENSG00000090554","2323","FLT3LG",-0.106864405365271,7.86594148888374,-0.633841863120167,0.537865813783866,0.716766800608005,-6.79534925403148
"ENSG00000091490","ENSG00000091409","3655","ITGA6",0.119886269858063,6.69516494142387,0.562709771724091,0.583806948820936,0.999935043429934,-6.48571314621727,"ENSG00000091490","ENSG00000091409","3655","ITGA6",0.22457861580763,6.69516494142387,1.03743108399894,0.319624653686764,0.531935057180916,-6.43934819724575
"ENSG00000092820","ENSG00000092529","825","CAPN3",-0.306936712521742,8.28913442165666,-1.37408850348411,0.194088724547605,0.999935043429934,-5.71987947445867,"ENSG00000092820","ENSG00000092529","825","CAPN3",0.337731311649138,8.28913442165666,1.51273001873431,0.155768190910755,0.349789893997062,-5.8850123201797
"ENSG00000099284","ENSG00000099250","8829","NRP1",0.212694500902656,0.652680311860789,0.394297375330078,0.700154901718845,0.999935043429934,-5.55419259820902,"ENSG00000099284","ENSG00000099250","8829","NRP1",-0.397040163414539,0.652680311860789,-0.78616457914214,0.446745781536071,0.645325768124284,-5.70900141099837
"ENSG00000099889","ENSG00000099860","4616","GADD45B",1.11022160003249,-0.768722101199017,1.08570416909586,0.298559931002885,0.999935043429934,-4.83307494678034,"ENSG00000099889","ENSG00000099860","4616","GADD45B",0.273972770348592,-0.768722101199017,0.306520574987836,0.764367369709056,0.871700577636434,-5.64601032595673
"ENSG00000100241","ENSG00000100219","7494","XBP1",0.252425976177735,6.95770686197484,0.990625128196424,0.341075711102455,0.999935043429934,-6.15559028680462,"ENSG00000100241","ENSG00000100219","7494","XBP1",0.264041307122232,6.95770686197484,1.03012851412077,0.32290458941274,0.535035029009953,-6.46225652846494
"ENSG00000100413","ENSG00000100385","3560","IL2RB",-0.0760262933488232,6.44334866795439,-0.375428764406222,0.713776082099508,0.999935043429934,-6.581690953444,"ENSG00000100413","ENSG00000100385","3560","IL2RB",0.642249081910652,6.44334866795439,3.11959711682556,0.00868694399109269,0.086722593350916,-3.16716878434758
"ENSG00000100519","ENSG00000100473","1690","COCH",0.011060437087136,6.14389018819555,0.056488380013165,0.955865728989082,0.999935043429934,-6.65138451489992,"ENSG00000100519","ENSG00000100473","1690","COCH",0.497222873870744,6.14389018819555,2.51186836951551,0.0270016835495777,0.143025476307521,-4.27465377969903
"ENSG00000101189","ENSG00000101160","1522","CTSZ",0.135443503486897,3.94998795117376,0.84746305498792,0.413024907883093,0.999935043429934,-6.03303189608551,"ENSG00000101189","ENSG00000101160","1522","CTSZ",-0.107914158093051,3.94998795117376,-0.679923027007382,0.509227002399844,0.696088055673398,-6.51822101589986
"ENSG00000101464","ENSG00000101444","191","AHCY",-0.213240363426151,4.40659519441503,-1.0670851905322,0.306558027634407,0.999935043429934,-5.93872091839331,"ENSG00000101464","ENSG00000101444","191","AHCY",0.294149473695243,4.40659519441503,1.42972105569473,0.17785813255809,0.378774955213454,-5.83050582757962
"ENSG00000102221","ENSG00000102145","2623","GATA1",0.879209714337496,-0.740473851583017,1.48865498916767,0.161921059413941,0.999935043429934,-4.5694397768661,"ENSG00000102221","ENSG00000102145","2623","GATA1",0.588806888185954,-0.740473851583017,0.94593640513355,0.362507531862454,0.57260435219143,-5.31165586241785
"ENSG00000104497","ENSG00000104419","10397","NDRG1",-0.154062754436932,4.06357417082579,-0.69611121515935,0.499383230689347,0.999935043429934,-6.23725480967054,"ENSG00000104497","ENSG00000104419","10397","NDRG1",-0.322835014087615,4.06357417082579,-1.35661429150241,0.199433065922568,0.404780640043673,-5.85682415199425
"ENSG00000105329","ENSG00000105281","6510","SLC1A5",0.891462065045754,6.91911699849807,4.31656792878915,0.000961468096871745,0.11365718320899,-0.695068379896183,"ENSG00000105329","ENSG00000105281","6510","SLC1A5",1.44256116919597,6.91911699849807,6.96474120040023,1.36768453995761e-05,0.00348261908408856,3.38298414771026
"ENSG00000106615","ENSG00000106546","196","AHR",-0.0245574222836177,5.88754372312583,-0.0975033925898018,0.923907368911479,0.999935043429934,-6.65250754445895,"ENSG00000106615","ENSG00000106546","196","AHR",0.400390340509079,5.88754372312583,1.52887207558823,0.151755499454036,0.344538757283626,-5.82906260893538
"ENSG00000107249","ENSG00000107130","23413","NCS1",1.4966893300809,1.75629704376331,6.22590316753293,4.06597847142489e-05,0.0177763875234766,2.44113622671014,"ENSG00000107249","ENSG00000107130","23413","NCS1",1.13359869753194,1.75629704376331,3.11906522115418,0.00869560303236399,0.086722593350916,-2.50414325544202
"ENSG00000108106","ENSG00000107968","1326","MAP3K8",0.0112877340874122,4.11955077397414,0.0321635304376736,0.974860922254557,0.999935043429934,-6.49853786996935,"ENSG00000108106","ENSG00000107968","1326","MAP3K8",1.05891386282727,4.11955077397414,2.8089213913721,0.0155409341580096,0.11117087558141,-3.54375645416511
