"G03_G02_T03.gene.id","G03_G02_T03.ENSEMBL","G03_G02_T03.ENTREZID","G03_G02_T03.SYMBOL","G03_G02_T03.logFC","G03_G02_T03.AveExpr","G03_G02_T03.t","G03_G02_T03.P.Value","G03_G02_T03.adj.P.Val","G03_G02_T03.B","G03_G02_T04.gene.id","G03_G02_T04.ENSEMBL","G03_G02_T04.ENTREZID","G03_G02_T04.SYMBOL","G03_G02_T04.logFC","G03_G02_T04.AveExpr","G03_G02_T04.t","G03_G02_T04.P.Value","G03_G02_T04.adj.P.Val","G03_G02_T04.B"
"ENSG00000003056","ENSG00000003056","4074","M6PR",0.0787420441859683,7.99351070339587,0.459776001773275,0.653748330092119,0.999935043429934,-6.5414722784814,"ENSG00000003056","ENSG00000003056","4074","M6PR",0.288242149648887,7.99351070339587,1.68010497370317,0.11829591766,0.300112101533704,-5.64605991157142
"ENSG00000047315","ENSG00000047249","51606","ATP6V1H",0.0242075888061644,7.69093447191882,0.176609268361823,0.862708049472559,0.999935043429934,-6.63474835011262,"ENSG00000047315","ENSG00000047249","51606","ATP6V1H",0.236932234032715,7.69093447191882,1.72779494693447,0.109184008097539,0.286915869412203,-5.57536900317389
"ENSG00000054611","ENSG00000054523","23095","KIF1B",0.516716811273887,4.59795831125773,2.45525873413138,0.0299737575924431,0.774355154755765,-3.9284761833415,"ENSG00000054611","ENSG00000054523","23095","KIF1B",0.66562226318604,4.59795831125773,3.17164450358559,0.00788017111148094,0.0829331317604869,-2.95382014709052
"ENSG00000055070","ENSG00000054983","2581","GALC",0.0360749012046505,7.776945474134,0.166603954746802,0.870406189970278,0.999935043429934,-6.63663270279072,"ENSG00000055070","ENSG00000054983","2581","GALC",0.586999941696835,7.776945474134,2.71222024872432,0.0186148506577958,0.120959886325535,-3.92500631425926
"ENSG00000066855","ENSG00000066777","10565","ARFGEF1",0.0467447775878656,3.22460280575061,0.216855104696843,0.83189888920553,0.999935043429934,-6.30489312285691,"ENSG00000066855","ENSG00000066777","10565","ARFGEF1",-0.131326461592453,3.22460280575061,-0.561804103466285,0.584404969196567,0.749265047601602,-6.43673593970096
"ENSG00000074755","ENSG00000074695","3998","LMAN1",-0.0260495714046735,7.12233783041888,-0.232943740323726,0.819660514405607,0.999935043429934,-6.62576876479476,"ENSG00000074755","ENSG00000074695","3998","LMAN1",-0.266099776741665,7.12233783041888,-2.36397854088141,0.0354421402803665,0.161722731175433,-4.53940102301334
"ENSG00000076641","ENSG00000076554","7163","TPD52",-0.0646149466288999,7.78372398110425,-0.337122760038379,0.741743031482478,0.999935043429934,-6.59154945980267,"ENSG00000076641","ENSG00000076554","7163","TPD52",-0.277162887060215,7.78372398110425,-1.44268837389979,0.174242635519623,0.37420772030527,-5.97513333742663
"ENSG00000080007","ENSG00000079950","8417","STX7",0.326027552429773,-0.494195620893256,0.409047790613754,0.689581510787541,0.999935043429934,-5.46583889167002,"ENSG00000080007","ENSG00000079950","8417","STX7",0.278247116849271,-0.494195620893256,0.31633809121166,0.757083324078482,0.867154357911093,-5.72364122904987
"ENSG00000083168","ENSG00000083097","23033","DOP1A",-0.0581416804540158,8.41752096042216,-0.360271362718162,0.724793385354247,0.999935043429934,-6.58389147999364,"ENSG00000083168","ENSG00000083097","23033","DOP1A",-0.406477908654355,8.41752096042216,-2.518082920452,0.0266933645776512,0.142158330791852,-4.27316791507061
"ENSG00000085415","ENSG00000085365","9522","SCAMP1",-0.151935780328504,7.03581987737564,-0.749893454060661,0.467508871715633,0.999935043429934,-6.35967504441849,"ENSG00000085415","ENSG00000085365","9522","SCAMP1",0.494952797181004,7.03581987737564,2.43188719910951,0.031290929934139,0.152708278483713,-4.42057421887567
