"gene.id","ENSEMBL","ENTREZID","SYMBOL","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"ENSG00000028137","ENSG00000028116","7444","VRK2",1.76578905232983,7.71794104617554,3.98779700191054,0.00173880778364207,0.0442375380260069,-1.56888473868193
"ENSG00000067445","ENSG00000067334","30836","DNTTIP2",1.08584769473,0.200013785367167,2.02941693538607,0.0647713731946696,0.219144082248401,-4.12960402406898
"ENSG00000076108","ENSG00000076043","25996","REXO2",-0.43799977769305,7.35482430332777,-2.51397844764662,0.0268966120452793,0.142753311004945,-4.27743980800722
"ENSG00000087088","ENSG00000087077","7205","TRIP6",0.323425828065688,5.6258341644491,1.54230038323218,0.1484852277765,0.340190755386502,-5.80871479401355
"ENSG00000089154","ENSG00000089094","84678","KDM2B",0.116596704787442,8.02498157192612,0.881312326989058,0.395149763451191,0.601516974434045,-6.60420956454638
"ENSG00000102144","ENSG00000102096","11040","PIM2",0.65619412333146,9.08425761058652,3.28328049384867,0.00639473960038189,0.0762870922969106,-2.87222740381727
"ENSG00000104671","ENSG00000104529","1936","EEF1D",0.248144916509296,4.64433699421223,1.09431503958878,0.294914453830036,0.510041701804665,-6.25878033391333
"ENSG00000104825","ENSG00000104783","3783","KCNN4",0.682208478595509,4.88493925072495,3.01620511850839,0.0105435429410263,0.094625858707133,-3.27164028028539
"ENSG00000108799","ENSG00000108691","6347","CCL2",-0.65013077403314,5.44472445910814,-2.74435578096859,0.017532135997525,0.117111065969769,-3.81573428792426
"ENSG00000110031","ENSG00000109917","8882","ZPR1",0.916735058261578,7.30314638647156,5.54165910120248,0.000119211676536375,0.0134147524087038,1.16534747076999
"ENSG00000110888","ENSG00000110777","5450","POU2AF1",-1.00982376192762,3.43546844079316,-3.03153680119329,0.0102450112639695,0.0933053438305327,-3.01610778418663
"ENSG00000114268","ENSG00000114026","4968","OGG1",-0.524474385228324,0.935244960301041,-1.54827633303268,0.147049454515854,0.338697060853973,-4.86270001346704
"ENSG00000116874","ENSG00000116750","51377","UCHL5",0.254308235732091,4.18543868929275,1.41854443449078,0.181024608015718,0.382669868678244,-5.79787342328703
"ENSG00000137171","ENSG00000136997","4609","MYC",-0.124320371885791,2.79019533207996,-0.410394479390863,0.688619528896289,0.822896854945046,-6.41986677844883
"ENSG00000143153","ENSG00000142864","26135","SERBP1",4.17584810363154,1.64143156584139,6.84107125513507,1.63304411278747e-05,0.0036752913946061,3.20787550146183
"ENSG00000143198","ENSG00000143033","22823","MTF2",-0.648155252987393,3.34454702271318,-3.05392832805035,0.00982412447906016,0.0916374115246535,-2.96551282869942
"ENSG00000160563","ENSG00000160214","8568","RRP1",0.445541119456994,4.0782762846333,2.40248348543086,0.0330274804613828,0.156717157855299,-4.26756511419445
"ENSG00000162430","ENSG00000162068","4917","NTN3",1.00775178227263,6.24770046083314,5.48290444832427,0.000131147576478446,0.013827207995741,1.07408615828325
"ENSG00000163964","ENSG00000163811","23160","WDR43",0.458295050403021,4.97906535120717,3.21681456422235,0.00724127228019969,0.0798961362092756,-2.91242410820722
"ENSG00000175155","ENSG00000174842","11146","GLMN",0.149524187605794,5.09431822567008,0.408731335950581,0.689807646385218,0.823841094565385,-6.81749312602807
